Title,Price,Currency,Location,URL
Reduced Price - Dell Latitude 5400Intel i5-8265U 16GB RAM 256GB SSD Windows 11,149.99,GBP,GB,https://www.ebay.co.uk/itm/176634421569?_skw=laptop&hash=item29203b6141:g:20MAAOSwhdlnER44&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8VOeIv8wBBdp7URJO865fvU4v3iP8qTHNBxrxTmStq07EPhY8ucDcUooodyHnFtdegQDF9cgVhNTMSXovvyU43Q2ebDlVKvEyJGwvgi6P2A6tnPAOd2aMMkpq876Qj3fuFL856nM0TfayHjObgAMwtw12Uwiso1DhjTSgU68DB8G%2BMKjIatF%2FtU5ATBMm0wARXUpZhSjzMBKqi0c10vAd3ILtVBBEs1XrG4txrxvovxIsLPQZ7fflMn%2Fr%2FviWiuGpBAjoHpch7bfitUnfB5gOKH
"Microsoft Surface Book 13.5"" Core i7-6600U 8GB 256GB Tablet ONLY   *NO KEYBOARD*",129.99,GBP,GB,https://www.ebay.co.uk/itm/116395659658?_skw=laptop&hash=item1b19b8d18a:g:ji8AAOSwQKlnN016&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8VZQ8SkxCBGHkGC%2Fqh7D%2Bvczx6LbJ0Zrz7bdS6qPJOlCNQXFD%2F7fRiM6v%2F9DaMx3bX8LVrNPOn9CX2q6xa7kZ%2Bls0kqbN3gt8zqThp1x3ueF5thIbNqbzgtBU2%2Bd7YH40tTgRc6F%2Fukm06ZFs8HJpJj%2Fb8ObYSKsk0NgpBXVAX0HvpyoptfSrnN03Za4zuvgB%2Br3kRQ%2FgO8Cg2FnqQKh%2F4TfAnaIul7ZhfJ41gbTLi1EE0e6o8hEiKVmzcfA4l5UKi%2BFa3rgOwMVk2XyL%2BnpWC%2F
HP Probook 470 G3 German Keyboard i5-6 Gen 12GB Ram 500GB SSD AMD Radeon R7 M340,149.99,GBP,GB,https://www.ebay.co.uk/itm/176595404095?_skw=laptop&hash=item291de8053f:g:K~cAAOSwAkJm88aT&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8W6QOynTDu6%2FmiHUU2xYTNRkjI8wbnZcdRidf8AhWk%2Ba21qOYuDjfhB63mBwt2QxEuSr%2FMYt%2FCWdNkTqEPwdCly40t2M%2BEEn1GGYHvwKlT1aOrmltkxMjdlgwS3EZLYp4mE%2BXSEd3uo0w0PrZZUV5Du2YW1PKA1kt9OD0pUUfqGpjvI1T69V5aBZ8j2PgmpdgXX6Egk3B1zugCZyRhImqowTZQpbDbMkt29QVEueVKw0aWk%2BF6Lu7z57Jiin%2FdWqWrohzz3LV9NFYLgnBZHI4DL
Toshiba Satellite Pro R50-B-12N i5 4th Gen Laptop (D162),49.00,GBP,GB,https://www.ebay.co.uk/itm/225309468463?_skw=laptop&hash=item34757da72f:g:wZgAAOSwGLhjob1u
Gaming Laptop msi kantana 15 15.6 ,840.00,GBP,GB,https://www.ebay.co.uk/itm/286207055409?_skw=laptop&hash=item42a3451631:g:FgIAAOSwHetnV0Ck
Hp Pavilion 15 Windows 8 Untested No Charger,45.00,GBP,GB,https://www.ebay.co.uk/itm/387418837203?_skw=laptop&hash=item5a33f650d3:g:mTwAAOSwMutm8y8n
"HP 250 G7 15.6"" Laptop, Intel Celeron N4020, 8GB RAM, 128GB SSD, WIN 11",99.99,GBP,GB,https://www.ebay.co.uk/itm/256226100427?_skw=laptop&hash=item3ba84404cb:g:48cAAOSw-f1lCrhI
lenovo chromebook s345-14ast,150.00,GBP,GB,https://www.ebay.co.uk/itm/196879991350?_skw=laptop&hash=item2dd6f64236:g:IygAAOSwFkFnVIqe
HP 255 G7 Laptop Ryzen 3 220U 2.40GHz 256GB SSD 8GB RAM,49.00,GBP,GB,https://www.ebay.co.uk/itm/176719208910?_skw=laptop&hash=item29254921ce:g:WCoAAOSwC1RnUKFF
Dell Vostro 3500 Celeron Laptop (J55),29.00,GBP,GB,https://www.ebay.co.uk/itm/225972924517?_skw=laptop&hash=item349d093065:g:94AAAOSw0ttlsOUU
"Lenovo Yoga Slim 7 14IIL05 14"" (256GB SSD, Intel Core i5-1035G4, 1.1GHz, 8GB...",290.00,GBP,GB,https://www.ebay.co.uk/itm/226483601169?_skw=laptop&hash=item34bb797f11:g:zDEAAOSwmKBnGuxj
"LENOVO THINKPAD 15.6"" T560 i7 6600U FHD 1920x1080 WEBCAM, 8GB RAM, 256GB SSD",299.00,GBP,GB,https://www.ebay.co.uk/itm/267053619645?_skw=laptop&hash=item3e2da2d9bd:g:EkQAAOSwBF1nKipS
"HP 15s 15.6"" Intel Core i3 1115G4 - 4GB - 256GB SSD - Charger Included",200.00,GBP,GB,https://www.ebay.co.uk/itm/235601931079?_skw=laptop&hash=item36daf82b47:g:~oYAAOSwdGdmZwh3&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8X7TM%2FC8vs%2FOsbzS%2FR8GiXMqLZnhPudlIttaAe1sZPEExur%2BnDuhtuq1B4JDEe5tRdYjDR4cHP855EKU728ihPt7mkzLeRc5rvD5ZzzJ%2FkRTpws3hX2wTVQg5Po8jNHvk71emQ1CBGUX9AIcHEZHq%2FK2gFG1uuu1IUS%2BNc6viuWJGf%2Br7H7l8QWHkuy0UraoLBPASGrAtTtRVV92xWCFcmMJ3eeusbmc%2FmBT3xWehI51DrETFtbGzE4zkTrPcMRYshTK1fmyf04PqSdBywNnCMD
"HP 6 SERIES BIG 15.6"" LAPTOP AMD E2-1800 @1.7GHz OFFICE 6GB RAM 250GB SSD WIN 11",189.99,GBP,GB,https://www.ebay.co.uk/itm/126625903175?_skw=laptop&hash=item1d7b7df247:g:~9QAAOSwUQZmvNvh&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8WTV7D%2FpF6v8r%2FHsBYe24fbqasc287%2BePd6XdaI%2B4HSL4dQ--90nm5j8DyQ0rGxpFTq83U3Zp47vQbKEHI1cvVXIDsZli8m%2Brp5DfvDxaH4QmcmP0iYArsmq5AfpzUt6moLv9qMntntUhN75gRmXl2jWbRQlrUi3XTeP653OuiMGtgFst0WEYhuwDNg8GBzreKy6yNd0RvuyCcEC0nYu5WycPhDG%2BuxjbTeQl%2F0oBITqRr2Pzah4OR7UssJegD6juYnp%2BPbuhvxPnyb7yMjZ8wg
"Lenovo ThinkPad E14 Gen 5 14"" - 1TB NVMe + 256GB SSD + 24GB RAM - AMD Ryzen 5 ",399.99,GBP,GB,https://www.ebay.co.uk/itm/395968310642?_skw=laptop&hash=item5c318ced72:g:WecAAOSwCJxnUPGj&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8UXkSN%2BTdibQth7k2ZLlx0ZQGOT%2F7b1nc6b004FXxlz849mcxI60Vpf1wJ4V5iE2%2FXFnfdosm6N%2BXzP9y2BSaAUsaj7tiwDF%2FP7FEyM9yKd5le6J8oniRPvfxlI%2B2Bhg0GEqI6EJTmyiGj6aPfl1becb9BqcS4yujTs46MeJHqLTAZCVgEgKd1nIQvIhd4DJP3bMGoHSDweIbFQXxpLugJ4%2F60MzN0YIHg1YbCQ06PPpFgROv--la87d8lnaPrD6OTN6B6QfrgbMYaHoSzWR9Lk
"HP ProBook 430 G8 Laptop - 13"" FHD i5-1135G7 CPU 32GB Ram 4TB SSD & Windows 11*",524.85,GBP,GB,https://www.ebay.co.uk/itm/256704027459?_skw=laptop&hash=item3bc4c09b43:g:0QMAAOSw6p9nDjpp&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8VTvPArpOrIrrZYmJ81CBruCkBDKx%2BbCpNMM9sqydTXcMmV%2B%2FE7JHTiaw4wiUjy3P6u%2FDAMBVpCeDH%2BlaBrPG2c5qIAkoMf4pVZPviMY8wLWKPWppiA7ty7zkIyvU6eGe8stnnoJCCg9e%2BFexWVjPMz9faKe63KtI1xAFpETL3xrKYRRYljDslHWdbAu6lVpFUoUqO0P4Znu7gHVV4wAb6BM8itNqxpznF859KzcphCxqq0I%2BT%2FV49h79uHVPwYU5xWhETPB6FWKOGOgcl8HEEM
Lenovo ThinkPad L440 Core i5 4GB Ram 500GB HDD Windows 10 Webcam Laptop,79.99,GBP,GB,https://www.ebay.co.uk/itm/404797025760?_skw=laptop&hash=item5e3fc86de0:g:a08AAOSw-y9ly60f
Fujitsu Siemens Amilo L7320 Laptop Celeron M390 1700MHz 1GB RAM 60GB HDD Charger,29.99,GBP,GB,https://www.ebay.co.uk/itm/235859001891?_skw=laptop&hash=item36ea4ac223:g:1K8AAOSwa7dnUg~E
Fast Dell Latitude Intel i3 Laptop 4GB RAM 320GB HDD WINDOWS 7 WIFI WEBCAM HDMI,99.99,GBP,GB,https://www.ebay.co.uk/itm/385061037359?_skw=laptop&hash=item59a76d252f:g:aVUAAOSww9JhH-XB
"Razer Blade 15.6"" RZ09-0367x i7 10th Gen Gaming NVIDIA 3080 8GB 64GB RAM 2TB SSD",930.00,GBP,GB,https://www.ebay.co.uk/itm/186834266243?_skw=laptop&hash=item2b8030a883:g:IcAAAOSwbIBnO3Qo
Lenovo IdeaPad IdeaPad S205. Lenovo ideaPad S205 WB0108230K,29.00,GBP,GB,https://www.ebay.co.uk/itm/276284705150?_skw=laptop&hash=item4053da097e:g:dmsAAOSwJ-1lpFQO
Packard Bell Easynote M5 Laptop,37.99,GBP,GB,https://www.ebay.co.uk/itm/266260137709?_skw=laptop&hash=item3dfe5746ed:g:1aoAAOSw3WJkY1gl
asus chromebook Cx1500ck,95.00,GBP,GB,https://www.ebay.co.uk/itm/335716473127?_skw=laptop&hash=item4e2a42d927:g:YHcAAOSwgPpnVJgw
Lenovo Laptop Thinkpad Windows 11 i5-6200U (L570) 8GB 256GB SSD *USED/WORKING*,114.99,GBP,GB,https://www.ebay.co.uk/itm/267086862110?_skw=laptop&hash=item3e2f9e171e:g:WAYAAOSwYj9m8qgs
Asus VivoBook Charger Power Supply 15 X1500EA X1400EA X415EA X515 Models,27.26,GBP,GB,https://www.ebay.co.uk/itm/335557590238?_skw=laptop&hash=item4e20ca7cde:g:xl0AAOSwpr1m1RsH
DISGO NET BROWSER 3000,40.00,GBP,GB,https://www.ebay.co.uk/itm/326333878730?_skw=laptop&hash=item4bfb03d1ca:g:j-4AAOSwU2JnMJcz
"Lenovo IdeaPad 310-I5IBSK 15.6"" I5-6200U & 2.30 GHZ 8 GB RAM 2TB HDD No OS",74.99,GBP,GB,https://www.ebay.co.uk/itm/196725748757?_skw=laptop&hash=item2dcdc4b415:g:dWkAAOSw9B5nDjDa
"Dell Inspiron 13 5378 Windows 11 13"" Touch Laptop Intel i3 7100U 8GB 256GB SSD",119.99,GBP,GB,https://www.ebay.co.uk/itm/256722990723?_skw=laptop&hash=item3bc5e1f683:g:SrcAAOSw671nPfpu&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8UVhZEoUtViJQ1w%2FkzhW60IWw%2B3ebEqw%2FmchRXtvrak6ipjYHeHDte6MhLi1RC0m8MIYhOw47%2F7ufVYkS4Invbdn7P%2FrjrszA4qZvaNu3T%2BSSU2pf%2B9R6CfKqUnWjGrvOVO985KHngUHqBJM%2BdjgI1miKfgY1fmSbERokpklLeOWO4hIsMdDgvOs%2BaonvG3LLMpmsd532T48IwK79Rkl2PGoQiBuaXX2ebdrGZR1eYdnhqqklPWc4S%2FbnbjxVEFGOkOS13eoDyYho7eETQyiQ4u
Dell Vostro 15 3515 AMD Ryzen 3 3250U 8GB 256GB NVMe Windows 10 WIFI Laptop VD1,190.00,GBP,GB,https://www.ebay.co.uk/itm/196517659924?_skw=laptop&hash=item2dc15d8514:g:ugwAAOSwss9mn0V6&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8VMePtkIloYqkcUHCLWRYvE3C3h8e%2BeRlfMtWRAxOE8TTBRcTK3HH7Yqb0pa%2FouxZZSe83m3fa3fqpxqRcJNqPWclyk6tLk%2FVL6MWQmhEIJ4lswkeybqqIDSpg1PW0zJMzp9YNyfmmB8OybFAfYECFngUgCzCZk2vWN20FJAOaP2EyR3L7yLJnepSabvcP2noODrJr%2FDTIsbXdSstXZw6t6MoiU2sG6zcFtbOnALdaRxg2IQz%2F4X3v5uxYIJWVlvLwT7H14FfdYBnwIgCsAUXGh
dell laptop i7 8GB RAM SSD 500GB Latest Samsung Hard Drive,199.00,GBP,GB,https://www.ebay.co.uk/itm/296627678650?_skw=laptop&hash=item4510632dba:g:-kYAAOSwPAVmVjMN
Panasonic CF-27 Toughbook Laptop - PARTS ONLY,49.99,GBP,GB,https://www.ebay.co.uk/itm/316000885475?_skw=laptop&hash=item49931edae3:g:TyoAAOSw9DxnRbDa
(Mine) Samsung NP550P5C Intel Core i5 3210M 2.5GHz 500gb Hdd 8GB Ram FREE P+P,169.99,GBP,GB,https://www.ebay.co.uk/itm/225782339409?_skw=laptop&hash=item3491ad1751:g:wzQAAOSwbMplC2LT
NEW Lenovo V15 82YY0020UK AMD Ryzen 5 7430U 40GB 1TB SSD 15.6IN FHD Win 11,498.88,GBP,GB,https://www.ebay.co.uk/itm/196816134814?_skw=laptop&hash=item2dd327e29e:g:rWMAAOSwMN5nN1Tn
Dell Vostro 14 Laptop (BCA-75D-ADC),120.00,GBP,GB,https://www.ebay.co.uk/itm/156308023062?_skw=laptop&hash=item2464af2716:g:tEcAAOSwG5Rml4ef
Vintage 1990s Toshiba Satellite 300CDT Laptop UNTESTED No Power lead,89.99,GBP,GB,https://www.ebay.co.uk/itm/115934484606?_skw=laptop&hash=item1afe3bd87e:g:A8IAAOSw1ztlDAJI
Lenovo Ideapad flex 15.6 inch screen ssd hard drive intel core i5 processor,39.99,GBP,GB,https://www.ebay.co.uk/itm/165721778205?_skw=laptop&hash=item2695c9a81d:g:ciYAAOSwrgdjRcsp
Lenovo ThinkPad L390 i5-8265 @ 1.60GHz 8GB RAM 256GB SSD SN: R90ZYFWG,165.00,GBP,GB,https://www.ebay.co.uk/itm/176606951987?_skw=laptop&hash=item291e983a33:g:LJYAAOSw3HdmVcL2
"HP 250 G7 15.6"" Laptop I5-8265U 1.60 GHz 8GB 256GB NVMe *Cosmetic Damage",99.99,GBP,GB,https://www.ebay.co.uk/itm/126795260003?_skw=laptop&hash=item1d85962063:g:qDUAAOSwxSpnRDph&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8VFiqvQ2r6tUO0ZESM5cB%2BDwi%2Bl27Nqr1kqRiubo%2FjXGitTXL%2FP%2Bd1YpHDDO8ps01hjieLDRWUU0%2B23OspDMhCzhtq1qSxmx6A586Oj%2B8TcOR1MLFadv51dmNzs2PKqITWQ2hkXatIwkNBNKwi1Vw8SnAYnU2IiCLOcZdTQUbCU9f3Jb1qkqJawcB8aZ6iPYG85CB1mVQN8D9lwbc9o4K75VqfWJ8qihTaTm1uaeTSHH4AC4%2FmAQVRBQWJjjEZGQo55%2F0%2FJGyslrgjTk21SY02G
"HP ProBook 430 G5 - Intel Core i5-8250U, RAM 16GB, SSD 256GB SSD Windows 11 Pro",120.00,GBP,GB,https://www.ebay.co.uk/itm/276725593310?_skw=laptop&hash=item406e2174de:g:5twAAOSwPCJnMRjq&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8XcZQphB8W1AQqFaj8%2B30JdbeQLE5kK4IUjvvSa5Co8PGiDqSyZTVOlcCAQM7z%2FfTLyRBLUEgEkbDoz39Bh1gACkwB2euFB2JPzT0gF0P8bEO3F9yhIYpnQwO%2BifSw4eNlLmlETJcWrMSvyUMHf9veZRNP62DHOLQLeKJw4mWj9RxUwcu4%2FW9qlpaGVi3TLGTCRXifsboz7miP16O8DuAzDElXr1SuNOci5Up5hyZDBqlkQkeuhMyxYEv8K4Zz%2BdZPEtlVHrtHIVv73Y3rowPFK
CLEAN 15.6 INCH DELL LATITUDE 6540 CORE I5 16GB 256GB SSD WIN 11 PRO/OFFICE 2019,150.00,GBP,GB,https://www.ebay.co.uk/itm/296699703414?_skw=laptop&hash=item4514ae3076:g:rrUAAOSwHz1m6qdh
"HP 15.6"" 15-fq0501sa (512GB SSD, Intel Pentium Silver N5030 1.10GHz, 16GB RAM)",209.95,GBP,GB,https://www.ebay.co.uk/itm/335699728265?_skw=laptop&hash=item4e29435789:g:DAkAAOSwao1nSGBp
Dell Latitude E5570 Laptop i3-6100U 4GB RAM 128GB SSD Win10Pro(L95),79.99,GBP,GB,https://www.ebay.co.uk/itm/365104722846?_skw=laptop&hash=item5501eff39e:g:eJ4AAOSwa81m2V86
toshiba laptop,14.00,GBP,GB,https://www.ebay.co.uk/itm/325857883897?_skw=laptop&hash=item4bdea4b6f9:g:uVsAAOSwZ2FlNVQO
"14.1"" Laptop Dell Latitude E6410 Intel i5 2.67Gh 4GB 160GB  DVDRW HDMI WIN10",89.00,GBP,GB,https://www.ebay.co.uk/itm/205108151528?_skw=laptop&hash=item2fc16604e8:g:g5gAAOSwPkVnOIQI
TOSHIBA EQUIUM A100-306 PSAABE-00J008EN,40.00,GBP,GB,https://www.ebay.co.uk/itm/126624108724?_skw=laptop&hash=item1d7b6290b4:g:MKsAAOSwZMhmu5Sp
"Lenovo ThinkPad L380 12.5"" i5 8250U 16GB 256GB SSD Win 11 QUAD FHD TOUCH (FJDL)",219.99,GBP,GB,https://www.ebay.co.uk/itm/226383406585?_skw=laptop&hash=item34b580a5f9:g:ZcAAAOSwS0xm~yNQ
"HP Chromebook 15a-nb0000na Laptop i3-N305 4GB RAM 128GB eMMC 15.6"" FHD ChromeOS",449.99,GBP,GB,https://www.ebay.co.uk/itm/135286155726?_skw=laptop&hash=item1f7faee9ce:g:z-4AAOSwLdZm~-9Y
DELL Laptop Intel Core i5 10th gen/16GB RAM/256GB SSD Storage,159.00,GBP,GB,https://www.ebay.co.uk/itm/335674127132?_skw=laptop&hash=item4e27bcb31c:g:hSwAAOSwFp5nNgDK&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8UGUv9uBzf%2F9VpjKBDOSMQpIGFVBsIZzpVoeSeJ%2Fz%2FkZ8pCiBHrVRD5g1lpTRz58nST8RkoIyLJeskfgLWwGvArPme6ZNq1HeQXOby7AT75p1mXb4Lw%2BcZDDNbGy1nMTI2STPUaOtx3O8PdiOg88uNVoraIrmEgGQqJrBiZ6PdAuSn2x2Lso0kMXhzhxynm2stxMcVR%2BM3z4Dua19Vd%2BjgOpnsQ5aiQm6CPq%2FGJJWfSlUA4pmgEPMSj3wQlbaMYalMguSm%2FnTI5VFDjA6nKWzZI
"Lenovo ThinkPad L14 Laptop 14"" FHD AMD Ryzen 5 CPU 64GB RAM 512GB SSD Windows 11",499.85,GBP,GB,https://www.ebay.co.uk/itm/256678867420?_skw=laptop&hash=item3bc340b1dc:g:-jMAAOSw3JhnBo5o&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8VIQwA2gxoQmoVk7ypNJ1vmxSoL8k0hrjXOKv0L%2FQiNZdQxPSZXTjCC%2B6B2AHBh0NkDuLg8cDQWtgmIusqV%2F0hnyfRWoX0aRayqsUZvm1lwjUz2OO9dzu0M9%2BRU7DY1K9PjsobRClUJifwb3rQYgYhhnzEMNvy%2FNu4y2dj4fxe0kRwk1scNvIWlvK1zEGta69VAg3%2FHVP0D0cWLNOztgON2%2BZCN3vGdELJ%2FkgzyD5aLwJFtq9qW6RZgRcWfqHcjXVdGEYOAZBl7%2Fz%2FT9cKBL2rS
"Dell E6540 15.6"" Laptop Intel i5-4200M MS Office 16GB RAM 512GB SSD WIN 11",299.99,GBP,GB,https://www.ebay.co.uk/itm/296626119368?_skw=laptop&hash=item45104b62c8:g:WUcAAOSwNWRmlYWc&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8VcVz%2BqgVXvs9zBrLv4Znbn9vXAmB%2FrXuRrLQeXxc2t0BXk%2BpSPcwzJqS5hcn3HIR%2BCP8rPhU5ncttp%2FL04w%2BcOOssWXk2j6o%2FiTsW%2BLQhoJy%2Bf8t4A0cbL0lXkXL3pSNmc%2FVmTCjrCe3IfmHzPVYR74Xt7qmtNP8W%2BU3JmTL%2BCgix0ZktvD9c3dQDfCh0kHFim23Znah5uZU4oNukZV9up71ETqPUK2jRwk761W%2Fsdmp9yNH65nUpRb74WqPPq0M60KebhYk2ank4JQVETCk53
"HP Laptop Elitebook 830 G5 - 13"" FHD I5-8350U CPU 16GB Ram 512GB SSD Windows 11",249.85,GBP,GB,https://www.ebay.co.uk/itm/256690456982?_skw=laptop&hash=item3bc3f18996:g:HhMAAOSwYpNlhWzX&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8U58asPEaIYUN6mvORXM5KbY0nRKm8L8bqLxUxI056sWXswdcyxN5mU%2BeXMyfSCrN5zqAMy%2BSyPfSzCCZRAa%2FfON0Dwc4kBZCoA1tGa8wwRCwNycqHZ%2BlCLQRHUe2GkEbWoKrgsdRXbZak9H87dLgkBvcG%2FaaBtWHxnkN%2Bw26U4hDCZ%2F3IeOlZHX8K9hlcx7oE1rbKWRwnps4wvDBF%2BrT5VXJAWEy3pDG5sMKw7WNw%2FGa5F%2Fz8pR7uBjuRxbZp6bvK0JMuEPjy0yXUPM56fS6a0
Lenovo ThinkPad L14 Laptop Touchscreen AMD Ryzen 16GB Ram 256GB SSD Windows 11*,424.85,GBP,GB,https://www.ebay.co.uk/itm/395805699666?_skw=laptop&hash=item5c27dbae52:g:MrsAAOSwU3dnILgf&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8UMcbFAs2PkY3y8hU37eRGnpTaB2RCZRmN6hP8kDxlmXKdWlh25KjCp5Qn4eZGUFaDhL3%2FwRBXQBBjnISJ0n2fXmHe08q9KZ9AJto4i8fgmjclO0KogTmYmoGxgppIjeD%2FxagqlSSUViXAHeNbUn49yur3YEbnKlvjIkv521LOxr02TbKM8VgWtnSnwUretMkmK4lAjKMTluEnEIdx9yFMgs6Hi0VCuRuChPiNHKc376Svy7%2F9tFobKI5wxUjXC0sU2WYO5pQ1HFG%2BOFVJ2mKpI
HP Probook 430 G7 Windows 10 and 11 Pro i5 2.11 GHz 256GB SSD 8GB RAM,250.00,GBP,GB,https://www.ebay.co.uk/itm/226409453926?_skw=laptop&hash=item34b70e1966:g:XJ0AAOSw5glnFM~m&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8V%2BYnOHpepZqy%2B%2BioNUD3%2FpdtlmKfv8c%2B4L2kmAmq%2FMoH9qfCpodYOKRjR3afL6CPlBP15but4PJiYdntsQo0X1Sb%2Bh8WZ%2BaVuCPH8yC755plqaolHI9WtloDS9ag90t%2BWYcN1QE7k%2Bh45jXR6Wdh%2B6AheqnySoJ09%2BKVGN9YTOsXhl6IDyR--bpzh1kZ5u9XPa8lK%2FNyOGa4uAQnOEi4nrqWk%2BSh%2B01wHmx%2Fv7c8WKu8yiHJIBjsud1fnAS%2Blfs9r1HFdBbPZuzKWKpXSWtU3M
Vintage 1990s Toshiba Satellite 300CDT Laptop UNTESTED No Power lead,89.99,GBP,GB,https://www.ebay.co.uk/itm/115934484606?_skw=laptop&hash=item1afe3bd87e:g:A8IAAOSw1ztlDAJI
Lenovo Ideapad flex 15.6 inch screen ssd hard drive intel core i5 processor,39.99,GBP,GB,https://www.ebay.co.uk/itm/165721778205?_skw=laptop&hash=item2695c9a81d:g:ciYAAOSwrgdjRcsp
CLEAN 15.6 INCH DELL LATITUDE 6540 CORE I5 16GB 256GB SSD WIN 11 PRO/OFFICE 2019,150.00,GBP,GB,https://www.ebay.co.uk/itm/296699703414?_skw=laptop&hash=item4514ae3076:g:rrUAAOSwHz1m6qdh
Lenovo Thinkpad T410,80.00,GBP,GB,https://www.ebay.co.uk/itm/166728966030?_skw=laptop&hash=item26d1d21f8e:g:t5YAAOSwGH5mKB~h
toshiba laptop,14.00,GBP,GB,https://www.ebay.co.uk/itm/325857883897?_skw=laptop&hash=item4bdea4b6f9:g:uVsAAOSwZ2FlNVQO
TOSHIBA EQUIUM A100-306 PSAABE-00J008EN,40.00,GBP,GB,https://www.ebay.co.uk/itm/126624108724?_skw=laptop&hash=item1d7b6290b4:g:MKsAAOSwZMhmu5Sp
"Lenovo ThinkPad L380 12.5"" i5 8250U 16GB 256GB SSD Win 11 QUAD FHD TOUCH (FJDL)",219.99,GBP,GB,https://www.ebay.co.uk/itm/226383406585?_skw=laptop&hash=item34b580a5f9:g:ZcAAAOSwS0xm~yNQ
"HP Chromebook 15a-nb0000na Laptop i3-N305 4GB RAM 128GB eMMC 15.6"" FHD ChromeOS",449.99,GBP,GB,https://www.ebay.co.uk/itm/135286155726?_skw=laptop&hash=item1f7faee9ce:g:z-4AAOSwLdZm~-9Y
acer aspire 3 a315-24p ,349.00,GBP,GB,https://www.ebay.co.uk/itm/235280193833?_skw=laptop&hash=item36c7cad929:g:W2kAAOSwX~tlBdAc
"Lenovo Ideapad 5 14ITL06 Intel i5-1135G7 8GB RAM 256GB SSD 15.6"" - Grey - Good",249.99,GBP,GB,https://www.ebay.co.uk/itm/364976172293?_skw=laptop&hash=item54fa466d05:g:Rp0AAOSwIHtmfp61&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8WwuENYt%2FqiFTtakojXXhUXerN40ie54gBHmy6h%2B9USOhI37dIvnvHJBhKKuauXd7FgJK9%2FKgjT8su8wOxAfZJfQ38oedkgZXYntS%2Fc0gWK2scFP24%2FQbslypIcvT3QdK9%2BWYDlgoZLUXMES60rltsKt778MDfGsMcf8qeBMDIxtkZMK1pLyDTSZc0a5T4Kg%2FFKiiYYvYiwyXqRNHfBVBp2iOVYEO1ynyOjEhnahI2OIAJrSP10rUyRFkpxCit%2Fj0x7eKiP%2BPzjlBFTE311sAos
"Lenovo ThinkPad X280 12.5"" Laptop Intel Core i7-8550U 8GB DDR4 RAM 128GB SSD",169.99,GBP,GB,https://www.ebay.co.uk/itm/116391604523?_skw=laptop&hash=item1b197af12b:g:S9oAAOSw9CZnNgNL&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8W6kPQvFnqEhuKafo%2F9FI3xagzTVfRUwxNhsgcQzKnz%2B%2FdDJE0hqfYXNMtrLKZbeqH4EVdy3ntAXYTXyEp3gbZn1yU34q0CRll5eKEojzbdelErWPuEckwsai4VdIzDbg051YWfXhCntBQYWpwKdNl8daAkhmhSCtTuQSDTTsDH07PrrjNFzK3RSFr0D7iYFel9AoNcCOJETOpm9fUpWXAu6oRjhEMXzTR%2FNpEKcgBndXmsgcrBbIimApezVw3QdhHALpPhIBcgbsbEZnMN5RIR
"Office Laptop Budget Win 10 13"" i3/i5 16GB RAM 1TB SSD Office Build Your Own",99.99,GBP,GB,https://www.ebay.co.uk/itm/175987353435?_skw=laptop&hash=item28f9a9e75b:g:dbsAAOSwahllOOzs&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8XSQkKNCX9GcVEsacmRednZQcLCrYYkjxR7kdmaslNlk9MIHhQydqb%2F%2BXq56x6TpUrSHgOz0rcpe%2BdDwaxK30trtFKeOTTxpReMvQ%2FhZXeVP3PWb7fT0nd7ae8btJE4QR%2FJ9FrKwUDeC3yPvDIBSWCozW2uZqhreKSeU%2BD2%2FdD5%2FhU8U%2FznSoj4x8Li3scu5B5EwX4Ge%2BM7goUvutcoLHTTTdJLbuknqncICNTD8WZ7MRXAtdsE5LA3ItyWqEHMnpBq5deZeypNu%2BkDzZJQRQbf
